
🎏奇艺频道,#genre#
高帧影片,http://epg.112114.xyz/douyu/6763930
小九电影,http://epg.112114.xyz/douyu/7136517

超级电视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225625/index.m3u8?blog.ntnas.top
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8?blog.ntnas.top
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8?blog.ntnas.top
超级综艺,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8?blog.ntnas.top
超级综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8?blog.ntnas.top
潮妈辣婆,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8?blog.ntnas.top
东北热剧,http://39.135.138.58:18890/PLTV/88888888/224/3221226202/index.m3u8?blog.ntnas.top
东北热剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8?blog.ntnas.top
古装剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8?blog.ntnas.top
海外剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8?blog.ntnas.top
欢乐剧场,http://39.135.138.58:18890/PLTV/88888888/224/3221226210/index.m3u8?blog.ntnas.top
欢乐剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8?blog.ntnas.top
家庭剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8?blog.ntnas.top
金牌综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8?blog.ntnas.top
精品大剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8?blog.ntnas.top
军旅剧场,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8?blog.ntnas.top
军事评论,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8?blog.ntnas.top
明星大片,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8?blog.ntnas.top
农业致富,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8?blog.ntnas.top
武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8?blog.ntnas.top
炫舞未来,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8?blog.ntnas.top
炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8?blog.ntnas.top
怡伴健康,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8?blog.ntnas.top
中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8?blog.ntnas.top
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
古装剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225678/index.m3u8
古装剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
家庭剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225713/index.m3u8
精品大剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225714/index.m3u8
精品大剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225714/index.m3u8
军旅剧场,http://39.134.115.163:8080/PLTV/88888910/224/3221225669/index.m3u8
军旅剧场,http://39.135.138.60:18890/PLTV/88888910/224/3221225669/index.m3u8
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
精品纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225710/index.m3u8
精品纪录,http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8
地下赌王,https://vip.lz-cdn17.com/20221228/964_a4445959/index.m3u8
龙虎制霸2023,https://vip.lz-cdn3.com/20230101/16945_02926c47/index.m3u8
遗嘱囧事2022,http://www.yxzjkj.com/play/?id=119d6_613_1
奇门遁术2,http://www.yxzjkj.com/play/?id=11a31_613_1
镇魂曲之九霄琴,http://www.yxzjkj.com/play/?id=11a0f_613_1
纸人回魂2023,http://www.yxzjkj.com/play/?id=11a4b_613_1
CCTV6,mitv://ns1.hellotvvod.com:9906/c6b864585a734091a78f90091f41b60c
天映频道,mitv://ns1.hellotvvod.com:9906/3ce19e516d78487c8f18826ac4df3da2
天映经典,mitv://ns1.hellotvvod.com:9906/0978c2b40db64e99abe994f972af7275
tvN Movies HD,mitv://ns1.hellotvvod.com:9906/909f09edf6704c47b49f8ea306526df4
HKC电影台,mitv://ns1.hellotvvod.com:9906/a81d02cfc4514e33842c5ad6a020c206
凤凰电影台,mitv://ns1.hellotvvod.com:9906/446e9e50b1f5424b814d5c70ed54b50b
卫视电影台,mitv://ns1.hellotvvod.com:9906/aa9b907079a24e80862617f770506155
东森电影台,mitv://ns1.hellotvvod.com:9906/af0a170704a0485890dc58eb98235800
纬来电影台,mitv://ns1.hellotvvod.com:9906/d52f97bdd0d04c8298c9018bdb3f023a
龙祥电影,mitv://ns1.hellotvvod.com:9906/cb05b0c0c22b4c04a93c7abbd9f25d84
HBO,mitv://ns1.hellotvvod.com:9906/77b2dd9449b2467f8154131f11dbc0cd
东森洋片台,mitv://ns1.hellotvvod.com:9906/ca80658c995e4736b2a1b603a6bcf843
AXN,mitv://ns1.hellotvvod.com:9906/ead2ab5a3ebf4782acf83192185af6f2
好莱坞电影台,mitv://ns1.hellotvvod.com:9906/d950994f436942e68011a90531c815d3
CINEMAX,mitv://ns1.hellotvvod.com:9906/26df82f6d0f443b8b2f16acb09d382d1
纬来育乐台,mitv://ns1.hellotvvod.com:9906/d7b398276e5543729b1cd2c742a42131
HBO强档巨献,mitv://ns1.hellotvvod.com:9906/a8cd4e28d72c43f086794e03bc25a17e
HBO原创巨献,mitv://ns1.hellotvvod.com:9906/a7e026c5a7b44599abf5f44a693b1248
美亚电影台HD,mitv://ns1.hellotvvod.com:9906/d1568a2fb47d44c5abcd4ac921e59c9d
龙华电影,mitv://ns1.hellotvvod.com:9906/c6c569226375445c9589e9c78f2601d7
星卫HD电影台,mitv://ns1.hellotvvod.com:9906/4dea08afd2c24132a5bd97b707875583
靖天映画,mitv://ns1.hellotvvod.com:9906/1e947a2a870149f69ca40dc500469c60
靖天电影台,mitv://ns1.hellotvvod.com:9906/52f464e3e5aa48d28c0c197e5b4e7575
WARNER TV,mitv://ns1.hellotvvod.com:9906/39ee381a171c4ac4895de9e52f186974
Star Movies HD,mitv://ns1.hellotvvod.com:9906/6ffe93c9698a48eb9a3da4b5d179c4d6
AMC最爱电影,mitv://ns1.hellotvvod.com:9906/a8037bf2c67945639b5e495a3d880a91
HBO Family,mitv://ns1.hellotvvod.com:9906/00f60986c3924a9ba563ef50074abb0d
CatchPlay电影台,mitv://ns1.hellotvvod.com:9906/99994ae241924cea92999f44678fae3b
CinemaWorld,mitv://ns1.hellotvvod.com:9906/8e3e68717bce4193932a1f602da9ee53
壹电视电影台,mitv://ns1.hellotvvod.com:9906/c0197b7897b149d2a9f24d93c1851ef4
采昌影剧台,mitv://ns1.hellotvvod.com:9906/af5ee25f700441968d97b38da259eb71
BOO,mitv://ns1.hellotvvod.com:9906/0528f7ef5c2a410aa36ae019a9365bd9
Thrill,mitv://ns1.hellotvvod.com:9906/e56f768d9804456480418d445894a4c1
爆谷星影台,mitv://ns1.hellotvvod.com:9906/e63ef476636a4f8eb53a14035b0d85f1
HITS Movies,mitv://ns1.hellotvvod.com:9906/16fee90e38f84ebbbbec97ffc378c9ab
SHOWCASE MOVIES,mitv://ns1.hellotvvod.com:9906/9cb2740fad8b4fcd9244c720d1f82740
影迷数位电影台,mitv://ns1.hellotvvod.com:9906/837e4a19c6d94538a70683181f38eea4
美亚电影台(粤语),mitv://ns1.hellotvvod.com:9906/7465775dabce40deba6a4a152420681d
爆谷台,mitv://ns1.hellotvvod.com:9906/f5fba721894b49fe8fc85906deddec82
199561276763-1199561276763-5434856680124841984-2399122676982-10057-A-0-1.xs


🎬影视大全,#genre#
古装剧,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
热播精选,http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8
龙鑫网络电影台,http://106.115.24.62:9901/tsfile/live/1029_1.m3u8
邵氏电影,http://epg.112114.xyz/douyu/4246519
HD星光电影.com/live/hqyzb01.m3u8
HDCCTV-6电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
HDCCTV-6电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225769/index.m3u8
CCTV-6电影,http://39.135.138.58:18890/PLTV/88888888/224/3221225650/index.m3u8
CCTV-6电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
6台电影,http://123.6.9.146/live/jz-cctv-6/live.m3u8?zyangd
苏州电影娱乐,https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8?zjiangsd
吉林电影(高清),http://stream1.jlntv.cn/yspd/sd/live.m3u8?_upt=f6b685651648171016
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=92c197e24b4c55da09addebcded2f4ff&token=cpn-androidmpro-0-3637726-a97a3241d761383493862f6c95a22c2a71a10ab92caa8f7f&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
超级电影,http://39.134.115.163:8080/TVOD/88888910/224/3221225623/index.m3u8
精品电影,http://39.134.115.163:8080/TVOD/88888910/224/3221225718/index.m3u8
黑莓电影[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225718/index.m3u8
超级电影[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225623/index.m3u8
超级电影[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225766/index.m3u8
湖南电影,http://223.151.51.27:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
特辑电影院,http://diyp.112114.xyz/douyu/3637778
星爷电影,http://diyp.112114.xyz/douyu/122402
华语电影,http://diyp.112114.xyz/douyu/85894
喜剧电影,http://diyp.112114.xyz/douyu/9292492
欧美电影,http://diyp.112114.xyz/douyu/20415
电影2,http://diyp.112114.xyz/douyu/6079455
避风港电影院,http://diyp.112114.xyz/douyu/9826611
奶虫恐怖电影,http://diyp.112114.xyz/douyu/263824
斗鱼电影HD15,http://diyp.112114.xyz/douyu/413573
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=313db8feb39bab1a1d5a1b87036b6312&token=cpn-androidmpro-0-3637726-a97a3241d7613834e7b788883ab1a1408b701f3fda26c6da&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
CCTV-6电影,http://123.6.9.146/live/jz-cctv-6/live.m3u8
CCTV-6电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000001588/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV-6电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000001016/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
动画电影,http://118.26.120.36:55336/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key=0b292c335e5837e94f25985f7c35b1efe
句容电影,http://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8

Newtv黑莓电影,http://39.135.7.4:6610/000000001000/1000000004000019624/index.m3u8?Contentid=1000000004000019624&livemode=1&stbId=3&channel-id=ystenlive超级电影,http://39.134.116.30:8080/PLTV/88888910/224/3221225623/index.m3u8
电影3,http://39.135.138.59:18890/PLTV/88888910/224/3221225712/index.m3u8
电影1,http://diyp.112114.xyz/douyu/4373285
湖南电影,http://124.232.233.15:6610/000000001001/201600020005/1400.m3u8?m3u8_level=2
超级电影,http://39.135.138.60:18890/TVOD/88888910/224/3221225623/index.m3u8
超级电影[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225623/index.m3u8
黑莓电影[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225769/index.m3u8
黑莓电影FHD[1920*1080],http://39.134.116.30:8080/PLTV/88888910/224/3221225764/index.m3u8
黑莓电影FHD[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225769/index.m3u8
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=ddfbd201b5741fdacd2550f5670f2661&token=cpn-androidmpro-0-3637726-a97a3241d7613834292a374c9c330ac7a1d9980349e6751e&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
斗鱼电影7,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K.flv?wsAuth=5098901b40bc7b87b4eed18509f89245&token=cpn-androidmpro-0-20415-b6774b3b3249db178d68e54e4be54bf1ca391679b3fb2ffa&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
凤凰电影,http://218.202.220.2:5000/nn_live.m3u8?id=NEWSASIA
MTV电影,http://218.202.220.2:5000/nn_live.m3u8?id=MTV
CCTV-6电影,http://39.134.116.30:8080/PLTV/88888910/224/3221225632/index.m3u8
美国mytime 电影频道[1920*1080],https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
湖南电影,http://124.232.233.15:6610/000000001001/201600020005/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
上海滩电影版,https://ukzy.ukubf3.com/20220605/kssUhAeh/2000kb/hls/index.m3u8
卫视电影,https://vd3.bdstatic.com/mda-ijpf490digcrqv4z/hd/mda-ijpf490digcrqv4z.mp4?auth_key=1648477328-0-0-ac1dfb4d3cb739a53525c52639302a80&bcevod_channel=searchbox_feed&pd=1&cd=0&pt=3&logid=3128148124&vid=3444695140816300827&abtest=all
苏州电影娱乐,https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225769/index.m3u8?
超级电影4M,http://39.135.138.59:18890/TVOD/88888910/224/3221225623/index.m3u8
精品电影,http://39.135.138.60:18890/TVOD/88888910/224/3221225718/index.m3u8
黑莓电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225769/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
NewTV超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8
超级电影[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=ad509c3a57f7c623199b391a32806cab&token=cpn-androidmpro-0-3637726-a97a3241d76138347c00bce0850f540a7c6c3a5355962ff2&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
CCTV-6电影,http://39.135.138.59:18890/TVOD/88888910/224/3221225632/index.m3u8
黑莓电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8?fmt=ts2hls
国外电影1,http://hls.ye23.vip/wl/huya2205.php?id=11602034
电影1,http://hls.ye23.vip/wl/huya2205.php?id=880261
电影3,http://hls.ye23.vip/wl/huya2205.php?id=11352941
电影4,http://hls.ye23.vip/wl/huya2205.php?id=11602077
电影6,http://hls.ye23.vip/wl/huya2205.php?id=11342388
电影7,http://hls.ye23.vip/wl/huya2205.php?id=11352965
电影 欧美 科幻 经典_直播间,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
英叔全集电影,http://maomao.kandiantv.cn/yy.php?id=1353685311
湖南电影,http://124.232.233.17:6610/000000001001/201600020005/1400.m3u8?IASHttpSessionId=SLB2046220190906022827233263&m3u8_level=2
斗鱼电影2,http://tc-tct.douyucdn2.cn/dyliveflv3/3637726rQLDdfto7.flv?wsAuth=7d953a4b0202d421f69ce29759d318b9&token=cpn-androidmpro-0-3637726-a97a3241d7613834456a237f0ac06d58be10568e6b437d8c&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
超级电影,http://39.134.115.221:8080/PLTV/88888910/224/3221225623/index.m3u8?
电影-2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225716/index.m3u8
电影-1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225712/index.m3u8
龙华电影,http://116.50.42.21:8575/.m3u8
NewTV超级电影,http://39.135.138.58:18890/ysten-businessmobile/live/HD-4000k-1080P-NEWTV06/1.m3u8
黑莓电影,http://39.135.138.58:18890/ysten-businessmobile/live/HD-8000k-1080P-Supermovie/1.m3u8
黑莓电影,http://39.135.138.58:18890/ysten-businessmobile/live/jdianying/1.m3u8
黑莓电影,http://39.137.49.76:8080/PLTV/88888910/224/3221225764/index.m3u8
神乐华语 经典 电影 沈腾 周星驰,http://akm-tct.douyucdn.cn/live/85894rmovieChow_900.flv?uuid=
神乐华语 经典 电影 沈腾 周星驰,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=1654a7dbdd0f43026d74f40fa5b16f9f&token=cpn-androidmpro-0-85894-a3575d938a4aa30948fcdebc46b8acfab96b4eca7d340f4d&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
周星驰华语 成龙 电影 神乐,http://akm-tct.douyucdn.cn/live/122402rK7MO9bXSq_900.flv?uuid=
周星驰华语 成龙 电影 神乐,http://tc-tct.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_2000.flv?wsAuth=37a6157d3fde53e15e2a5ec0b0b75e6b&token=cpn-androidmpro-0-122402-0fcea45d2300cfa0cfdec84a345a019110914600f63a7fc4&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=
美亚电影台(国),http://v3948069e.live.126.net/live/hodtv4003.flv
美亚电影台,http://v3948069e.live.126.net/live/hod300.flv
NewTV超级电影,http://39.135.138.58:18890/PLTV/88888910/224/3221225623/index.m3u8codeyj
NewTV超级电影,http://39.135.138.58:18890/PLTV/88888910/224/3221225766/index.m3u8codeyj
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?
超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8】
超级电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225623/index.m3u8$高清1080P
CCTV-6电影,http://58.58.107.102:9901/tsfile/live/1005_1.m3u8
NewTV精品电影,http://117.169.124.149:8080/live/jdianying/.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?blog.ntnas.top
黑莓电影,http://39.135.138.60:18890/PLTV/88888910/224/3221225718/index.m3u8?blog.ntnas.top
日韩电影06,https://m3u8.48cdn.com/videos/201908/sb6ksmxx/hls/sb6ksmxx.m3u8?/tyzb00.php
日韩电影03,https://m3u8.46cdn.com/videos/akex/1905/N8UFEDcj/N8UFEDcj.m3u8?/tyzb00.php
日韩电影02,https://m3u8.46cdn.com/videos/akex/1905/7vjtDwwP/7vjtDwwP.m3u8?/tyzb00.php
日韩电影04,https://m3u8.41cdn.com/videos/201910/0y7WTW0v/hls/0y7WTW0v.m3u8?/tyzb00.php
日韩电影05,https://m3u8.34cdn.com/videos/201908/8v33bdqt/hls/8v33bdqt.m3u8?/tyzb00.php
超级电影,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
超级电影,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
淘电影,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
卫视电影,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000 阳光卫视
避风港电影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=9826611
动画电影,http://118.26.120.36:55336/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?
湖南电影,http://222.240.82.92:9901/tsfile/live/1004_1.m3u8
超级电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225623/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225769/index.m3u8
东森电影,http://lcx-olt.8866.org:8181/tsfile/live/1075_1.m3u8
东森电影,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.247:808/hls/32/index.m3u8
东森电影,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://113.64.147.124:808/hls/58/index.m3u8
龙祥时代电影,http://lcx-olt.8866.org:8181/tsfile/live/1077_1.m3u8
龙祥时代电影,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://120.84.96.247:808/hls/35/index.m3u8
龙祥时代电影,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://113.64.147.249:808/hls/38/index.m3u8
青面修罗,https://m3u8.zhisongip.com:38741/video/a2a99731570679b584b8272cada3143d.m3u8
龙岭迷窟,https://m3u8.zhisongip.com:38741/video/5c4a609a73e0e4ac5f7dfe87cac6bbed.m3u8

💽周星驰,#genre#
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
赌侠2[上海滩赌圣],https://yszy.wappt.top/api/?key=MqMVjP7KWXKRkxSmiZQQh1z8CKY0jYgtkvSj1iLcBlpuy83PjwkyWoJlug4TG8a0tzR%2BPoDDLRb2rf7SO6Z%2BPKvUY3VCHOef8e8cDTq85s9wkWlgjlbrjJWA7S%2FVCkfK2TwA4%2FwQF8HrxGomPpuVDqimUAhT4j75xo%2B%2BeIO7je8%3D.m3u8
赌圣,https://yszy.wappt.top/api/?key=RTihRX5ftXtNCJTyGi5zqQjxbVcdoz%2B6xb7VZeJ%2F9vE5o5hPt3Pbaui2I4uu68sqQ4p1r%2FbiUnVBVLExqLl8eb6ko%2BIXKnf1QuUFfKSOzyN9s6EbzJ%2BZx2jv4ZGv4O98XtpKCLeSdJFi6h6mK%2FjB2dFi6b%2Fs6uC5p1Fo1OhBnCA%3D.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/yb8qRLdv/index.m3u8
大话西游之宝盒,https://hnzy.bfvvs.com/play/Pdyr3ReQ/index.m3u8
大话西游之娶亲,https://vip.lz-cdn2.com/20220323/295_5da1424a/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/DbDR3qel/index.m3u8
大话西游之娶亲,https://hnzy.bfvvs.com/play/Rb48MnbB/index.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
九品芝麻官,https://ukzy.ukubf4.com/20220407/CQI7owSE/index.m3u8
破坏之王,https://v4.cdtlas.com/20220517/bKU3OCbP/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/Pdy7yEaQ/index.m3u8
百变星君,https://hnzy.bfvvs.com/play/yb8WDgav/index.m3u8
武状元苏乞儿,https://hnzy.bfvvs.com/play/5eVJ0MeE/index.m3u8
武状元苏乞儿,https://v5.dious.cc/20220329/L61d2J07/index.m3u8
算死草,https://yszy.wappt.top/api/?key=XhkH5hg74GyFfE3qqr3IZ55aNKZLmImBKplCZqvR%2FSkEhQ2c0h5kf4G8k5QKoF2yXbEvMpfgLyxGAlWr3wYkA2pUyPe8k1F8FjK9GqtsQ3fNUV2qCdI70WXISMI9%2BBqh%2FGBB7iKscATQTG%2F1fvwNocrUfCkHi8DztY%2Blhww4GHc%3D.m3u8
